"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Temp 3 Loop 1";"14.03.2022 17:41:11";12,01534;1;44634736932,5347
"Loop 2_Temperature_002";"14.03.2022 17:41:11";19,5;1;44634736932,5347
"Temp 3 Loop 2";"14.03.2022 17:41:11";15,61777;1;44634736932,5347
"Temp 1 Loop 3";"14.03.2022 17:41:11";16,2037;1;44634736932,5463
"Loop 3_Temperature_002";"14.03.2022 17:41:11";17;1;44634736932,5463
"Temp 3 Loop 3";"14.03.2022 17:41:11";16,27604;1;44634736932,5463
"Temp 1 Loop 2";"14.03.2022 17:41:11";15,50564;1;44634736932,5463
"Temp 1 Loop 1";"14.03.2022 17:46:11";15,77329;1;44634740405,6019
"Loop 1_Temperature_002";"14.03.2022 17:46:11";16,6;1;44634740405,6019
"Temp 3 Loop 1";"14.03.2022 17:46:11";13,11126;1;44634740405,6019
"Loop 2_Temperature_002";"14.03.2022 17:46:11";20,6;1;44634740405,6019
"Temp 3 Loop 2";"14.03.2022 17:46:11";16,08435;1;44634740405,6019
"Temp 1 Loop 3";"14.03.2022 17:46:11";16,58348;1;44634740405,6019
"Loop 3_Temperature_002";"14.03.2022 17:46:11";17,9;1;44634740405,6019
"Temp 3 Loop 3";"14.03.2022 17:46:11";16,7173;1;44634740405,6134
"Temp 1 Loop 2";"14.03.2022 17:46:11";15,8167;1;44634740405,6134
"Temp 1 Loop 1";"14.03.2022 17:51:11";16,1386;1;44634743877,5
"Loop 1_Temperature_002";"14.03.2022 17:51:11";18;1;44634743877,5
"Temp 3 Loop 1";"14.03.2022 17:51:11";14,33377;1;44634743877,5
"Loop 2_Temperature_002";"14.03.2022 17:51:11";21,4;1;44634743877,5
"Temp 3 Loop 2";"14.03.2022 17:51:11";16,47859;1;44634743877,5
"Temp 1 Loop 3";"14.03.2022 17:51:11";16,93432;1;44634743877,5
"Loop 3_Temperature_002";"14.03.2022 17:51:11";18,7;1;44634743877,5
"Temp 3 Loop 3";"14.03.2022 17:51:11";17,06091;1;44634743877,5
"Temp 1 Loop 2";"14.03.2022 17:51:11";16,1603;1;44634743877,5116
"Temp 1 Loop 1";"14.03.2022 17:56:11";16,40263;1;44634747349,3982
"Loop 1_Temperature_002";"14.03.2022 17:56:11";19,3;1;44634747349,3982
"Temp 3 Loop 1";"14.03.2022 17:56:11";15,3248;1;44634747349,3982
"Loop 2_Temperature_002";"14.03.2022 17:56:11";22,1;1;44634747349,3982
"Temp 3 Loop 2";"14.03.2022 17:56:11";16,80773;1;44634747349,3982
"Temp 1 Loop 3";"14.03.2022 17:56:11";17,22005;1;44634747349,3982
