"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Loop 3_Conductivity";"14.03.2022 19:56:11";0;1;44634830680,162
"Loop 1_Conductivity";"14.03.2022 20:01:10";0;1;44634834144,7338
"Loop 2_Conductivity";"14.03.2022 20:01:10";0;1;44634834144,7338
"Loop 3_Conductivity";"14.03.2022 20:01:10";0;1;44634834144,7338
"Loop 1_Conductivity";"14.03.2022 20:06:10";0;1;44634837616,6319
"Loop 2_Conductivity";"14.03.2022 20:06:10";0;1;44634837616,6319
"Loop 3_Conductivity";"14.03.2022 20:06:10";0;1;44634837616,6319
"Loop 1_Conductivity";"14.03.2022 20:11:10";0;1;44634841089,7107
"Loop 2_Conductivity";"14.03.2022 20:11:10";0;1;44634841089,7107
"Loop 3_Conductivity";"14.03.2022 20:11:10";0;1;44634841089,7107
"Loop 1_Conductivity";"14.03.2022 20:16:10";0;1;44634844561,6204
"Loop 2_Conductivity";"14.03.2022 20:16:10";0;1;44634844561,6204
"Loop 3_Conductivity";"14.03.2022 20:16:10";0;1;44634844561,6204
"Loop 1_Conductivity";"14.03.2022 20:21:10";0;1;44634848033,5185
"Loop 2_Conductivity";"14.03.2022 20:21:10";0;1;44634848033,5185
"Loop 3_Conductivity";"14.03.2022 20:21:10";0;1;44634848033,5185
"Loop 1_Conductivity";"14.03.2022 20:26:10";0;1;44634851505,4167
"Loop 2_Conductivity";"14.03.2022 20:26:10";0;1;44634851505,4167
"Loop 3_Conductivity";"14.03.2022 20:26:10";0;1;44634851505,4167
"Loop 1_Conductivity";"14.03.2022 20:31:10";0;1;44634854978,4838
"Loop 2_Conductivity";"14.03.2022 20:31:10";0;1;44634854978,4838
"Loop 3_Conductivity";"14.03.2022 20:31:10";0;1;44634854978,4838
"Loop 1_Conductivity";"14.03.2022 20:36:10";0;1;44634858450,3819
"Loop 2_Conductivity";"14.03.2022 20:36:10";0;1;44634858450,3819
"Loop 3_Conductivity";"14.03.2022 20:36:10";0;1;44634858450,3819
"Loop 1_Conductivity";"14.03.2022 20:41:10";0;1;44634861922,2801
"Loop 2_Conductivity";"14.03.2022 20:41:10";0;1;44634861922,2801
"Loop 3_Conductivity";"14.03.2022 20:41:10";0;1;44634861922,2801
"Loop 1_Conductivity";"14.03.2022 20:46:10";0;1;44634865394,1782
"Loop 2_Conductivity";"14.03.2022 20:46:10";0;1;44634865394,1782
"Loop 3_Conductivity";"14.03.2022 20:46:10";0;1;44634865394,1782
"Loop 1_Conductivity";"14.03.2022 20:51:10";0;1;44634868867,2569
"Loop 2_Conductivity";"14.03.2022 20:51:10";0;1;44634868867,2569
"Loop 3_Conductivity";"14.03.2022 20:51:10";0;1;44634868867,2569
"Loop 1_Conductivity";"14.03.2022 20:56:10";0;1;44634872339,1667
"Loop 2_Conductivity";"14.03.2022 20:56:10";0;1;44634872339,1667
"Loop 3_Conductivity";"14.03.2022 20:56:10";0;1;44634872339,1667
"Loop 1_Conductivity";"14.03.2022 21:01:09";0;1;44634875803,75
"Loop 2_Conductivity";"14.03.2022 21:01:09";0;1;44634875803,75
"Loop 3_Conductivity";"14.03.2022 21:01:09";0;1;44634875803,75
"Loop 1_Conductivity";"14.03.2022 21:06:10";0;1;44634879276,8171
"Loop 2_Conductivity";"14.03.2022 21:06:10";0;1;44634879276,8171
"Loop 3_Conductivity";"14.03.2022 21:06:10";0;1;44634879276,8171
"Loop 1_Conductivity";"14.03.2022 21:11:09";0;1;44634882748,7153
"Loop 2_Conductivity";"14.03.2022 21:11:09";0;1;44634882748,7153
"Loop 3_Conductivity";"14.03.2022 21:11:09";0;1;44634882748,7153
"Loop 1_Conductivity";"14.03.2022 21:16:09";0;1;44634886220,6134
"Loop 2_Conductivity";"14.03.2022 21:16:09";0;1;44634886220,6134
"Loop 3_Conductivity";"14.03.2022 21:16:09";0;1;44634886220,6134
"Loop 1_Conductivity";"14.03.2022 21:21:09";0;1;44634889692,5116
"Loop 2_Conductivity";"14.03.2022 21:21:09";0;1;44634889692,5116
"Loop 3_Conductivity";"14.03.2022 21:21:09";0;1;44634889692,5116
"Loop 1_Conductivity";"14.03.2022 21:26:10";0;1;44634893165,5787
"Loop 2_Conductivity";"14.03.2022 21:26:10";0;1;44634893165,5787
"Loop 3_Conductivity";"14.03.2022 21:26:10";0;1;44634893165,5787
"Loop 1_Conductivity";"14.03.2022 21:31:09";0;1;44634896637,4769
"Loop 2_Conductivity";"14.03.2022 21:31:09";0;1;44634896637,4769
"Loop 3_Conductivity";"14.03.2022 21:31:09";0;1;44634896637,4769
"Loop 1_Conductivity";"14.03.2022 21:36:09";0;1;44634900109,375
"Loop 2_Conductivity";"14.03.2022 21:36:09";0;1;44634900109,375
"Loop 3_Conductivity";"14.03.2022 21:36:09";0;1;44634900109,375
"Loop 1_Conductivity";"14.03.2022 21:41:09";0;1;44634903581,2731
"Loop 2_Conductivity";"14.03.2022 21:41:09";0;1;44634903581,2731
"Loop 3_Conductivity";"14.03.2022 21:41:09";0;1;44634903581,2731
"Loop 1_Conductivity";"14.03.2022 21:46:09";0;1;44634907054,3403
"Loop 2_Conductivity";"14.03.2022 21:46:09";0;1;44634907054,3403
"Loop 3_Conductivity";"14.03.2022 21:46:09";0;1;44634907054,3403
"Loop 1_Conductivity";"14.03.2022 21:51:09";0;1;44634910526,25
"Loop 2_Conductivity";"14.03.2022 21:51:09";0;1;44634910526,25
"Loop 3_Conductivity";"14.03.2022 21:51:09";0;1;44634910526,25
"Loop 1_Conductivity";"14.03.2022 21:56:09";0;1;44634913998,7847
"Loop 2_Conductivity";"14.03.2022 21:56:09";0;1;44634913998,7847
"Loop 3_Conductivity";"14.03.2022 21:56:09";0;1;44634913998,7847
"Loop 1_Conductivity";"14.03.2022 22:01:09";0;1;44634917463,3449
"Loop 2_Conductivity";"14.03.2022 22:01:09";0;1;44634917463,3449
"Loop 3_Conductivity";"14.03.2022 22:01:09";0;1;44634917463,3449
"Loop 1_Conductivity";"14.03.2022 22:06:09";0;1;44634920935,2431
"Loop 2_Conductivity";"14.03.2022 22:06:09";0;1;44634920935,2431
"Loop 3_Conductivity";"14.03.2022 22:06:09";0;1;44634920935,2431
"Loop 1_Conductivity";"14.03.2022 22:11:09";0;1;44634924408,3102
"Loop 2_Conductivity";"14.03.2022 22:11:09";0;1;44634924408,3102
"Loop 3_Conductivity";"14.03.2022 22:11:09";0;1;44634924408,3102
"Loop 1_Conductivity";"14.03.2022 22:16:09";0;1;44634927880,2083
"Loop 2_Conductivity";"14.03.2022 22:16:09";0;1;44634927880,2083
"Loop 3_Conductivity";"14.03.2022 22:16:09";0;1;44634927880,2083
"Loop 1_Conductivity";"14.03.2022 22:21:09";0;1;44634931352,1181
"Loop 2_Conductivity";"14.03.2022 22:21:09";0;1;44634931352,1181
"Loop 3_Conductivity";"14.03.2022 22:21:09";0;1;44634931352,1181
"Loop 1_Conductivity";"14.03.2022 22:26:09";0;1;44634934824,0162
"Loop 2_Conductivity";"14.03.2022 22:26:09";0;1;44634934824,0162
"Loop 3_Conductivity";"14.03.2022 22:26:09";0;1;44634934824,0162
"Loop 1_Conductivity";"14.03.2022 22:31:09";0;1;44634938297,0833
"Loop 2_Conductivity";"14.03.2022 22:31:09";0;1;44634938297,0833
"Loop 3_Conductivity";"14.03.2022 22:31:09";0;1;44634938297,0833
"Loop 1_Conductivity";"14.03.2022 22:36:09";0;1;44634941768,9815
"Loop 2_Conductivity";"14.03.2022 22:36:09";0;1;44634941768,9815
"Loop 3_Conductivity";"14.03.2022 22:36:09";0;1;44634941768,9815
"Loop 1_Conductivity";"14.03.2022 22:41:09";0;1;44634945240,8796
"Loop 2_Conductivity";"14.03.2022 22:41:09";0;1;44634945240,8796
"Loop 3_Conductivity";"14.03.2022 22:41:09";0;1;44634945240,8796
"Loop 1_Conductivity";"14.03.2022 22:46:09";0;1;44634948713,9583
"Loop 2_Conductivity";"14.03.2022 22:46:09";0;1;44634948713,9583
"Loop 3_Conductivity";"14.03.2022 22:46:09";0;1;44634948713,9583
"Loop 1_Conductivity";"14.03.2022 22:51:09";0;1;44634952185,8565
"Loop 2_Conductivity";"14.03.2022 22:51:09";0;1;44634952185,8565
"Loop 3_Conductivity";"14.03.2022 22:51:09";0;1;44634952185,8565
"Loop 1_Conductivity";"14.03.2022 22:56:09";0;1;44634955657,7662
"Loop 2_Conductivity";"14.03.2022 22:56:09";0;1;44634955657,7662
"Loop 3_Conductivity";"14.03.2022 22:56:09";0;1;44634955657,7662
"Loop 1_Conductivity";"14.03.2022 23:01:08";0;1;44634959122,338
"Loop 2_Conductivity";"14.03.2022 23:01:08";0;1;44634959122,338
"Loop 3_Conductivity";"14.03.2022 23:01:08";0;1;44634959122,338
"Loop 1_Conductivity";"14.03.2022 23:06:08";0;1;44634962595,4051
"Loop 2_Conductivity";"14.03.2022 23:06:08";0;1;44634962595,4051
"Loop 3_Conductivity";"14.03.2022 23:06:08";0;1;44634962595,4051
"Loop 1_Conductivity";"14.03.2022 23:11:08";0;1;44634966067,3032
"Loop 2_Conductivity";"14.03.2022 23:11:08";0;1;44634966067,3032
"Loop 3_Conductivity";"14.03.2022 23:11:08";0;1;44634966067,3032
"Loop 1_Conductivity";"14.03.2022 23:16:08";0;1;44634969539,213
"Loop 2_Conductivity";"14.03.2022 23:16:08";0;1;44634969539,213
"Loop 3_Conductivity";"14.03.2022 23:16:08";0;1;44634969539,213
"Loop 1_Conductivity";"14.03.2022 23:21:08";0;1;44634973011,1111
"Loop 2_Conductivity";"14.03.2022 23:21:08";0;1;44634973011,1111
"Loop 3_Conductivity";"14.03.2022 23:21:08";0;1;44634973011,1111
"Loop 1_Conductivity";"14.03.2022 23:26:08";0;1;44634976484,1898
"Loop 2_Conductivity";"14.03.2022 23:26:08";0;1;44634976484,1898
"Loop 3_Conductivity";"14.03.2022 23:26:08";0;1;44634976484,1898
"Loop 1_Conductivity";"14.03.2022 23:31:08";0;1;44634979956,0995
"Loop 2_Conductivity";"14.03.2022 23:31:08";0;1;44634979956,0995
"Loop 3_Conductivity";"14.03.2022 23:31:08";0;1;44634979956,0995
"Loop 1_Conductivity";"14.03.2022 23:36:08";0;1;44634983427,9977
"Loop 2_Conductivity";"14.03.2022 23:36:08";0;1;44634983427,9977
"Loop 3_Conductivity";"14.03.2022 23:36:08";0;1;44634983427,9977
"Loop 1_Conductivity";"14.03.2022 23:41:08";0;1;44634986901,0648
"Loop 2_Conductivity";"14.03.2022 23:41:08";0;1;44634986901,0648
"Loop 3_Conductivity";"14.03.2022 23:41:08";0;1;44634986901,0648
"Loop 1_Conductivity";"14.03.2022 23:46:08";0;1;44634990372,963
"Loop 2_Conductivity";"14.03.2022 23:46:08";0;1;44634990372,963
"Loop 3_Conductivity";"14.03.2022 23:46:08";0;1;44634990372,963
"Loop 1_Conductivity";"14.03.2022 23:51:08";0;1;44634993844,8611
"Loop 2_Conductivity";"14.03.2022 23:51:08";0;1;44634993844,8611
"Loop 3_Conductivity";"14.03.2022 23:51:08";0;1;44634993844,8611
"Loop 1_Conductivity";"14.03.2022 23:56:08";0;1;44634997316,7593
"Loop 2_Conductivity";"14.03.2022 23:56:08";0;1;44634997316,7593
"Loop 3_Conductivity";"14.03.2022 23:56:08";0;1;44634997316,7593
"Loop 1_Conductivity";"15.03.2022 00:01:08";0;1;44635000782,5463
"Loop 2_Conductivity";"15.03.2022 00:01:08";0;1;44635000782,5463
"Loop 3_Conductivity";"15.03.2022 00:01:08";0;1;44635000782,5463
"Loop 1_Conductivity";"15.03.2022 00:06:08";0;1;44635004254,4445
"Loop 2_Conductivity";"15.03.2022 00:06:08";0;1;44635004254,4445
"Loop 3_Conductivity";"15.03.2022 00:06:08";0;1;44635004254,4445
"Loop 1_Conductivity";"15.03.2022 00:11:08";0;1;44635007726,3426
"Loop 2_Conductivity";"15.03.2022 00:11:08";0;1;44635007726,3426
"Loop 3_Conductivity";"15.03.2022 00:11:08";0;1;44635007726,3426
"Loop 1_Conductivity";"15.03.2022 00:16:08";0;1;44635011198,2407
"Loop 2_Conductivity";"15.03.2022 00:16:08";0;1;44635011198,2407
"Loop 3_Conductivity";"15.03.2022 00:16:08";0;1;44635011198,2407
"Loop 1_Conductivity";"15.03.2022 00:21:08";0;1;44635014671,3195
"Loop 2_Conductivity";"15.03.2022 00:21:08";0;1;44635014671,3195
"Loop 3_Conductivity";"15.03.2022 00:21:08";0;1;44635014671,3195
"Loop 1_Conductivity";"15.03.2022 00:26:08";0;1;44635018143,2176
"Loop 2_Conductivity";"15.03.2022 00:26:08";0;1;44635018143,2176
"Loop 3_Conductivity";"15.03.2022 00:26:08";0;1;44635018143,2176
"Loop 1_Conductivity";"15.03.2022 00:31:08";0;1;44635021615,1157
"Loop 2_Conductivity";"15.03.2022 00:31:08";0;1;44635021615,1157
"Loop 3_Conductivity";"15.03.2022 00:31:08";0;1;44635021615,1273
"Loop 1_Conductivity";"15.03.2022 00:36:08";0;1;44635025088,1944
"Loop 2_Conductivity";"15.03.2022 00:36:08";0;1;44635025088,1944
"Loop 3_Conductivity";"15.03.2022 00:36:08";0;1;44635025088,1944
"Loop 1_Conductivity";"15.03.2022 00:41:08";0;1;44635028560,1042
"Loop 2_Conductivity";"15.03.2022 00:41:08";0;1;44635028560,1042
"Loop 3_Conductivity";"15.03.2022 00:41:08";0;1;44635028560,1042
"Loop 1_Conductivity";"15.03.2022 00:46:08";0;1;44635032032,0023
"Loop 2_Conductivity";"15.03.2022 00:46:08";0;1;44635032032,0023
"Loop 3_Conductivity";"15.03.2022 00:46:08";0;1;44635032032,0023
"Loop 1_Conductivity";"15.03.2022 00:51:08";0;1;44635035503,9005
"Loop 2_Conductivity";"15.03.2022 00:51:08";0;1;44635035503,9005
"Loop 3_Conductivity";"15.03.2022 00:51:08";0;1;44635035503,9005
"Loop 1_Conductivity";"15.03.2022 00:56:08";0;1;44635038976,9676
"Loop 2_Conductivity";"15.03.2022 00:56:08";0;1;44635038976,9676
"Loop 3_Conductivity";"15.03.2022 00:56:08";0;1;44635038976,9676
"Loop 1_Conductivity";"15.03.2022 01:01:07";0;1;44635042441,5162
"Loop 2_Conductivity";"15.03.2022 01:01:07";0;1;44635042441,5162
"Loop 3_Conductivity";"15.03.2022 01:01:07";0;1;44635042441,5162
"Loop 1_Conductivity";"15.03.2022 01:06:07";0;1;44635045913,4144
