"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Pressure Loop 3";"14.03.2022 18:41:11";-2,781705E-02;1;44634778604,3171
"Pressure Loop 1";"14.03.2022 18:46:11";3,616898E-03;1;44634782076,2153
"Pressure Loop 2";"14.03.2022 18:46:11";-1,591435E-02;1;44634782076,2153
"Pressure Loop 3";"14.03.2022 18:46:11";-2,588203E-02;1;44634782076,2153
"Pressure Loop 1";"14.03.2022 18:51:11";3,616898E-03;1;44634785548,1134
"Pressure Loop 2";"14.03.2022 18:51:11";-1,627604E-02;1;44634785548,1134
"Pressure Loop 3";"14.03.2022 18:51:11";-2,676507E-02;1;44634785548,1134
"Pressure Loop 1";"14.03.2022 18:56:11";1,808449E-03;1;44634789020,0116
"Pressure Loop 2";"14.03.2022 18:56:11";-1,699942E-02;1;44634789020,0116
"Pressure Loop 3";"14.03.2022 18:56:11";-2,708168E-02;1;44634789020,0116
"Pressure Loop 1";"14.03.2022 19:01:11";2,170139E-03;1;44634792485,7523
"Pressure Loop 2";"14.03.2022 19:01:11";-1,627604E-02;1;44634792485,7523
"Pressure Loop 3";"14.03.2022 19:01:11";-2,621121E-02;1;44634792485,7523
"Pressure Loop 1";"14.03.2022 19:06:11";2,893519E-03;1;44634795957,6505
"Pressure Loop 2";"14.03.2022 19:06:11";-1,555266E-02;1;44634795957,6505
"Pressure Loop 3";"14.03.2022 19:06:11";-2,477558E-02;1;44634795957,6505
"Pressure Loop 1";"14.03.2022 19:11:11";2,531829E-03;1;44634799429,5486
"Pressure Loop 2";"14.03.2022 19:11:11";-1,591435E-02;1;44634799429,5486
"Pressure Loop 3";"14.03.2022 19:11:11";-2,495624E-02;1;44634799429,5486
"Pressure Loop 1";"14.03.2022 19:16:11";1,085069E-03;1;44634802902,6157
"Pressure Loop 2";"14.03.2022 19:16:11";-1,699942E-02;1;44634802902,6157
"Pressure Loop 3";"14.03.2022 19:16:11";-0,0231591;1;44634802902,6157
"Pressure Loop 1";"14.03.2022 19:21:11";2,531829E-03;1;44634806374,5139
"Pressure Loop 2";"14.03.2022 19:21:11";-1,519097E-02;1;44634806374,5139
"Pressure Loop 3";"14.03.2022 19:21:11";-2,278963E-02;1;44634806374,5139
"Pressure Loop 1";"14.03.2022 19:26:11";1,085069E-03;1;44634809846,412
"Pressure Loop 2";"14.03.2022 19:26:11";-0,0177228;1;44634809846,412
"Pressure Loop 3";"14.03.2022 19:26:11";-2,477045E-02;1;44634809846,412
"Pressure Loop 1";"14.03.2022 19:31:11";1,808449E-03;1;44634813318,3102
"Pressure Loop 2";"14.03.2022 19:31:11";-1,699942E-02;1;44634813318,3102
"Pressure Loop 3";"14.03.2022 19:31:11";-2,535785E-02;1;44634813318,3102
"Pressure Loop 1";"14.03.2022 19:36:11";3,616898E-03;1;44634816791,3773
"Pressure Loop 2";"14.03.2022 19:36:11";-1,591435E-02;1;44634816791,3773
"Pressure Loop 3";"14.03.2022 19:36:11";-2,717054E-02;1;44634816791,3773
"Pressure Loop 1";"14.03.2022 19:41:11";4,340278E-03;1;44634820263,2755
"Pressure Loop 2";"14.03.2022 19:41:11";-1,627604E-02;1;44634820263,2755
"Pressure Loop 3";"14.03.2022 19:41:11";-2,604148E-02;1;44634820263,2755
"Pressure Loop 1";"14.03.2022 19:46:11";2,531829E-03;1;44634823735,1736
"Pressure Loop 2";"14.03.2022 19:46:11";-1,555266E-02;1;44634823735,1736
"Pressure Loop 3";"14.03.2022 19:46:11";-2,391948E-02;1;44634823735,1736
"Pressure Loop 1";"14.03.2022 19:51:11";2,531829E-03;1;44634827207,0718
"Pressure Loop 2";"14.03.2022 19:51:11";-1,591435E-02;1;44634827207,0718
"Pressure Loop 3";"14.03.2022 19:51:11";-2,458343E-02;1;44634827207,0718
"Pressure Loop 1";"14.03.2022 19:56:11";1,808449E-03;1;44634830680,1505
"Pressure Loop 2";"14.03.2022 19:56:11";-1,699942E-02;1;44634830680,1505
"Pressure Loop 3";"14.03.2022 19:56:11";-2,461962E-02;1;44634830680,1505
"Pressure Loop 1";"14.03.2022 20:01:10";1,808449E-03;1;44634834144,7222
"Pressure Loop 2";"14.03.2022 20:01:10";-1,519097E-02;1;44634834144,7222
"Pressure Loop 3";"14.03.2022 20:01:10";-2,522786E-02;1;44634834144,7222
"Pressure Loop 1";"14.03.2022 20:06:10";7,233797E-04;1;44634837616,6204
"Pressure Loop 2";"14.03.2022 20:06:10";-1,627604E-02;1;44634837616,6204
"Pressure Loop 3";"14.03.2022 20:06:10";-0,0249581;1;44634837616,6204
"Pressure Loop 1";"14.03.2022 20:11:10";2,170139E-03;1;44634841089,6991
"Pressure Loop 2";"14.03.2022 20:11:10";-1,591435E-02;1;44634841089,6991
"Pressure Loop 3";"14.03.2022 20:11:10";-2,344773E-02;1;44634841089,6991
"Pressure Loop 1";"14.03.2022 20:16:10";3,616898E-03;1;44634844561,6088
"Pressure Loop 2";"14.03.2022 20:16:10";-1,591435E-02;1;44634844561,6088
"Pressure Loop 3";"14.03.2022 20:16:10";-2,349867E-02;1;44634844561,6088
"Pressure Loop 1";"14.03.2022 20:21:10";2,170139E-03;1;44634848033,5069
"Pressure Loop 2";"14.03.2022 20:21:10";-1,627604E-02;1;44634848033,5069
"Pressure Loop 3";"14.03.2022 20:21:10";-2,486653E-02;1;44634848033,5069
"Pressure Loop 1";"14.03.2022 20:26:10";1,808449E-03;1;44634851505,4051
"Pressure Loop 2";"14.03.2022 20:26:10";-1,519097E-02;1;44634851505,4051
"Pressure Loop 3";"14.03.2022 20:26:10";-0,0249566;1;44634851505,4051
"Pressure Loop 1";"14.03.2022 20:31:10";1,808449E-03;1;44634854978,4722
"Pressure Loop 2";"14.03.2022 20:31:10";-1,591435E-02;1;44634854978,4722
"Pressure Loop 3";"14.03.2022 20:31:10";-2,337429E-02;1;44634854978,4722
"Pressure Loop 1";"14.03.2022 20:36:10";2,893519E-03;1;44634858450,3704
"Pressure Loop 2";"14.03.2022 20:36:10";-1,591435E-02;1;44634858450,3704
"Pressure Loop 3";"14.03.2022 20:36:10";-0,0234194;1;44634858450,3704
"Pressure Loop 1";"14.03.2022 20:41:10";1,808449E-03;1;44634861922,2685
"Pressure Loop 2";"14.03.2022 20:41:10";-1,555266E-02;1;44634861922,2685
"Pressure Loop 3";"14.03.2022 20:41:10";-2,541572E-02;1;44634861922,2685
"Pressure Loop 1";"14.03.2022 20:46:10";2,531829E-03;1;44634865394,1667
"Pressure Loop 2";"14.03.2022 20:46:10";-1,591435E-02;1;44634865394,1667
"Pressure Loop 3";"14.03.2022 20:46:10";-2,495694E-02;1;44634865394,1667
"Pressure Loop 1";"14.03.2022 20:51:10";2,170139E-03;1;44634868867,2454
"Pressure Loop 2";"14.03.2022 20:51:10";-1,446759E-02;1;44634868867,2454
"Pressure Loop 3";"14.03.2022 20:51:10";-2,423387E-02;1;44634868867,2454
"Pressure Loop 1";"14.03.2022 20:56:10";7,233797E-04;1;44634872339,1551
"Pressure Loop 2";"14.03.2022 20:56:10";-1,627604E-02;1;44634872339,1551
"Pressure Loop 3";"14.03.2022 20:56:10";-2,495695E-02;1;44634872339,1551
"Pressure Loop 1";"14.03.2022 21:01:09";2,893519E-03;1;44634875803,7384
"Pressure Loop 2";"14.03.2022 21:01:09";-1,374421E-02;1;44634875803,7384
"Pressure Loop 3";"14.03.2022 21:01:09";-2,448168E-02;1;44634875803,7384
"Pressure Loop 1";"14.03.2022 21:06:10";1,808449E-03;1;44634879276,8056
"Pressure Loop 2";"14.03.2022 21:06:10";-1,699942E-02;1;44634879276,8056
"Pressure Loop 3";"14.03.2022 21:06:10";-0,0249566;1;44634879276,8056
"Pressure Loop 1";"14.03.2022 21:11:09";2,893519E-03;1;44634882748,7037
"Pressure Loop 2";"14.03.2022 21:11:09";-1,519097E-02;1;44634882748,7037
"Pressure Loop 3";"14.03.2022 21:11:09";-2,422231E-02;1;44634882748,7037
"Pressure Loop 1";"14.03.2022 21:16:09";7,233797E-04;1;44634886220,6019
"Pressure Loop 2";"14.03.2022 21:16:09";-1,591435E-02;1;44634886220,6019
"Pressure Loop 3";"14.03.2022 21:16:09";-0,0249566;1;44634886220,6019
"Pressure Loop 1";"14.03.2022 21:21:09";2,893519E-03;1;44634889692,5
"Pressure Loop 2";"14.03.2022 21:21:09";-1,591435E-02;1;44634889692,5
"Pressure Loop 3";"14.03.2022 21:21:09";-2,493378E-02;1;44634889692,5
"Pressure Loop 1";"14.03.2022 21:26:10";1,085069E-03;1;44634893165,5671
"Pressure Loop 2";"14.03.2022 21:26:10";-1,519097E-02;1;44634893165,5671
"Pressure Loop 3";"14.03.2022 21:26:10";-2,497955E-02;1;44634893165,5671
"Pressure Loop 1";"14.03.2022 21:31:09";2,531829E-03;1;44634896637,4653
"Pressure Loop 2";"14.03.2022 21:31:09";-1,519097E-02;1;44634896637,4653
"Pressure Loop 3";"14.03.2022 21:31:09";-2,482096E-02;1;44634896637,4653
"Pressure Loop 1";"14.03.2022 21:36:09";1,808449E-03;1;44634900109,3634
"Pressure Loop 2";"14.03.2022 21:36:09";-1,519097E-02;1;44634900109,3634
"Pressure Loop 3";"14.03.2022 21:36:09";-2,334021E-02;1;44634900109,3634
"Pressure Loop 1";"14.03.2022 21:41:09";2,531829E-03;1;44634903581,2616
"Pressure Loop 2";"14.03.2022 21:41:09";-1,555266E-02;1;44634903581,2616
"Pressure Loop 3";"14.03.2022 21:41:09";-2,477575E-02;1;44634903581,2616
"Pressure Loop 1";"14.03.2022 21:46:09";2,531829E-03;1;44634907054,3287
"Pressure Loop 2";"14.03.2022 21:46:09";-1,374421E-02;1;44634907054,3287
"Pressure Loop 3";"14.03.2022 21:46:09";-2,447868E-02;1;44634907054,3287
"Pressure Loop 1";"14.03.2022 21:51:09";1,808449E-03;1;44634910526,2384
"Pressure Loop 2";"14.03.2022 21:51:09";-1,591435E-02;1;44634910526,2384
"Pressure Loop 3";"14.03.2022 21:51:09";-2,527307E-02;1;44634910526,2384
"Pressure Loop 1";"14.03.2022 21:56:09";4,340278E-03;1;44634913998,7731
"Pressure Loop 2";"14.03.2022 21:56:09";-1,446759E-02;1;44634913998,7731
"Pressure Loop 3";"14.03.2022 21:56:09";-2,350153E-02;1;44634913998,7731
"Pressure Loop 1";"14.03.2022 22:01:09";1,085069E-03;1;44634917463,3333
"Pressure Loop 2";"14.03.2022 22:01:09";-1,446759E-02;1;44634917463,3333
"Pressure Loop 3";"14.03.2022 22:01:09";-2,279743E-02;1;44634917463,3333
"Pressure Loop 1";"14.03.2022 22:06:09";1,085069E-03;1;44634920935,2315
"Pressure Loop 2";"14.03.2022 22:06:09";-1,446759E-02;1;44634920935,2315
"Pressure Loop 3";"14.03.2022 22:06:09";-2,450709E-02;1;44634920935,2315
"Pressure Loop 1";"14.03.2022 22:11:09";3,616898E-03;1;44634924408,2986
"Pressure Loop 2";"14.03.2022 22:11:09";-1,446759E-02;1;44634924408,2986
"Pressure Loop 3";"14.03.2022 22:11:09";-2,314889E-02;1;44634924408,2986
"Pressure Loop 1";"14.03.2022 22:16:09";1,808449E-03;1;44634927880,1968
"Pressure Loop 2";"14.03.2022 22:16:09";-1,519097E-02;1;44634927880,1968
"Pressure Loop 3";"14.03.2022 22:16:09";-2,497955E-02;1;44634927880,1968
"Pressure Loop 1";"14.03.2022 22:21:09";3,978588E-03;1;44634931352,1065
"Pressure Loop 2";"14.03.2022 22:21:09";-1,555266E-02;1;44634931352,1065
"Pressure Loop 3";"14.03.2022 22:21:09";-2,532956E-02;1;44634931352,1065
"Pressure Loop 1";"14.03.2022 22:26:09";2,531829E-03;1;44634934824,0046
"Pressure Loop 2";"14.03.2022 22:26:09";-0,0141059;1;44634934824,0046
"Pressure Loop 3";"14.03.2022 22:26:09";-2,243678E-02;1;44634934824,0046
"Pressure Loop 1";"14.03.2022 22:31:09";2,531829E-03;1;44634938297,0718
"Pressure Loop 2";"14.03.2022 22:31:09";-1,591435E-02;1;44634938297,0718
"Pressure Loop 3";"14.03.2022 22:31:09";-2,425577E-02;1;44634938297,0718
"Pressure Loop 1";"14.03.2022 22:36:09";2,531829E-03;1;44634941768,9699
"Pressure Loop 2";"14.03.2022 22:36:09";-0,0141059;1;44634941768,9699
"Pressure Loop 3";"14.03.2022 22:36:09";-2,531404E-02;1;44634941768,9699
"Pressure Loop 1";"14.03.2022 22:41:09";2,531829E-03;1;44634945240,8681
"Pressure Loop 2";"14.03.2022 22:41:09";-1,591435E-02;1;44634945240,8681
"Pressure Loop 3";"14.03.2022 22:41:09";-0,024419;1;44634945240,8681
"Pressure Loop 1";"14.03.2022 22:46:09";2,531829E-03;1;44634948713,9468
"Pressure Loop 2";"14.03.2022 22:46:09";-1,555266E-02;1;44634948713,9468
"Pressure Loop 3";"14.03.2022 22:46:09";-2,178908E-02;1;44634948713,9468
"Pressure Loop 1";"14.03.2022 22:51:09";3,978588E-03;1;44634952185,8449
"Pressure Loop 2";"14.03.2022 22:51:09";-0,0141059;1;44634952185,8449
"Pressure Loop 3";"14.03.2022 22:51:09";-2,496821E-02;1;44634952185,8449
"Pressure Loop 1";"14.03.2022 22:56:09";2,893519E-03;1;44634955657,7546
"Pressure Loop 2";"14.03.2022 22:56:09";-0,0141059;1;44634955657,7546
"Pressure Loop 3";"14.03.2022 22:56:09";-2,317041E-02;1;44634955657,7546
"Pressure Loop 1";"14.03.2022 23:01:08";2,170139E-03;1;44634959122,3264
"Pressure Loop 2";"14.03.2022 23:01:08";-1,555266E-02;1;44634959122,3264
"Pressure Loop 3";"14.03.2022 23:01:08";-2,315954E-02;1;44634959122,3264
"Pressure Loop 1";"14.03.2022 23:06:08";1,808449E-03;1;44634962595,3935
"Pressure Loop 2";"14.03.2022 23:06:08";-1,446759E-02;1;44634962595,3935
"Pressure Loop 3";"14.03.2022 23:06:08";-2,296727E-02;1;44634962595,3935
"Pressure Loop 1";"14.03.2022 23:11:08";1,808449E-03;1;44634966067,2917
"Pressure Loop 2";"14.03.2022 23:11:08";-0,0141059;1;44634966067,2917
"Pressure Loop 3";"14.03.2022 23:11:08";-2,423463E-02;1;44634966067,2917
"Pressure Loop 1";"14.03.2022 23:16:08";2,170139E-03;1;44634969539,2014
"Pressure Loop 2";"14.03.2022 23:16:08";-1,374421E-02;1;44634969539,2014
"Pressure Loop 3";"14.03.2022 23:16:08";-2,423251E-02;1;44634969539,2014
"Pressure Loop 1";"14.03.2022 23:21:08";2,531829E-03;1;44634973011,0995
"Pressure Loop 2";"14.03.2022 23:21:08";-1,519097E-02;1;44634973011,0995
"Pressure Loop 3";"14.03.2022 23:21:08";-2,305719E-02;1;44634973011,0995
"Pressure Loop 1";"14.03.2022 23:26:08";2,531829E-03;1;44634976484,1782
"Pressure Loop 2";"14.03.2022 23:26:08";-0,0141059;1;44634976484,1782
"Pressure Loop 3";"14.03.2022 23:26:08";-2,477503E-02;1;44634976484,1782
"Pressure Loop 1";"14.03.2022 23:31:08";3,616898E-03;1;44634979956,088
"Pressure Loop 2";"14.03.2022 23:31:08";-0,0141059;1;44634979956,088
"Pressure Loop 3";"14.03.2022 23:31:08";-2,531687E-02;1;44634979956,088
"Pressure Loop 1";"14.03.2022 23:36:08";2,531829E-03;1;44634983427,9861
"Pressure Loop 2";"14.03.2022 23:36:08";-1,374421E-02;1;44634983427,9861
"Pressure Loop 3";"14.03.2022 23:36:08";-2,508427E-02;1;44634983427,9861
"Pressure Loop 1";"14.03.2022 23:41:08";2,531829E-03;1;44634986901,0532
"Pressure Loop 2";"14.03.2022 23:41:08";-1,446759E-02;1;44634986901,0532
"Pressure Loop 3";"14.03.2022 23:41:08";-2,491095E-02;1;44634986901,0532
"Pressure Loop 1";"14.03.2022 23:46:08";1,808449E-03;1;44634990372,9514
"Pressure Loop 2";"14.03.2022 23:46:08";-1,374421E-02;1;44634990372,9514
"Pressure Loop 3";"14.03.2022 23:46:08";-2,380932E-02;1;44634990372,9514
"Pressure Loop 1";"14.03.2022 23:51:08";7,233797E-04;1;44634993844,8495
"Pressure Loop 2";"14.03.2022 23:51:08";-0,0141059;1;44634993844,8495
"Pressure Loop 3";"14.03.2022 23:51:08";-2,423395E-02;1;44634993844,8495
"Pressure Loop 1";"14.03.2022 23:56:08";2,170139E-03;1;44634997316,7477
"Pressure Loop 2";"14.03.2022 23:56:08";-1,446759E-02;1;44634997316,7477
"Pressure Loop 3";"14.03.2022 23:56:08";-2,495515E-02;1;44634997316,7477
"Pressure Loop 1";"15.03.2022 00:01:08";2,170139E-03;1;44635000782,5347
"Pressure Loop 2";"15.03.2022 00:01:08";-1,591435E-02;1;44635000782,5347
"Pressure Loop 3";"15.03.2022 00:01:08";-2,262292E-02;1;44635000782,5347
"Pressure Loop 1";"15.03.2022 00:06:08";2,531829E-03;1;44635004254,4329
"Pressure Loop 2";"15.03.2022 00:06:08";-1,446759E-02;1;44635004254,4329
"Pressure Loop 3";"15.03.2022 00:06:08";-2,304645E-02;1;44635004254,4329
"Pressure Loop 1";"15.03.2022 00:11:08";2,531829E-03;1;44635007726,331
"Pressure Loop 2";"15.03.2022 00:11:08";-1,519097E-02;1;44635007726,331
"Pressure Loop 3";"15.03.2022 00:11:08";-2,314815E-02;1;44635007726,331
"Pressure Loop 1";"15.03.2022 00:16:08";2,531829E-03;1;44635011198,2292
"Pressure Loop 2";"15.03.2022 00:16:08";-1,446759E-02;1;44635011198,2292
"Pressure Loop 3";"15.03.2022 00:16:08";-2,359695E-02;1;44635011198,2292
"Pressure Loop 1";"15.03.2022 00:21:08";2,893519E-03;1;44635014671,3079
"Pressure Loop 2";"15.03.2022 00:21:08";-0,0141059;1;44635014671,3079
"Pressure Loop 3";"15.03.2022 00:21:08";-0,0241661;1;44635014671,3079
"Pressure Loop 1";"15.03.2022 00:26:08";2,893519E-03;1;44635018143,206
